"Density","Momentum:0","Momentum:1","Momentum:2","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Points:0","Points:1","Points:2"
1.2117,295.02,3.884,0,2.8525e+05,99729,286.72,0.71733,-0.045207,0.89159,0.86885,0
1.2109,295.22,3.9387,0,2.8507e+05,99630,286.64,0.71842,-0.048057,0.89814,0.86889,0
1.21,295.42,3.9918,0,2.849e+05,99532,286.55,0.71951,-0.050895,0.90453,0.86894,0
1.2091,295.61,4.0434,0,2.8473e+05,99434,286.47,0.72059,-0.053715,0.91077,0.86898,0
1.2083,295.8,4.0934,0,2.8455e+05,99336,286.39,0.72166,-0.056513,0.91685,0.86902,0
1.2075,295.98,4.1417,0,2.8438e+05,99240,286.31,0.72272,-0.059284,0.92277,0.86906,0
1.2066,296.17,4.1883,0,2.8422e+05,99145,286.24,0.72376,-0.062024,0.92853,0.8691,0
1.2058,296.35,4.2332,0,2.8405e+05,99051,286.16,0.7248,-0.064729,0.93412,0.86914,0
1.205,296.53,4.2765,0,2.8389e+05,98958,286.08,0.72581,-0.067393,0.93954,0.86918,0
1.2042,296.7,4.318,0,2.8373e+05,98867,286.01,0.72681,-0.070013,0.94479,0.86921,0
1.2034,296.87,4.3578,0,2.8357e+05,98778,285.93,0.7278,-0.072584,0.94987,0.86925,0
1.2027,297.04,4.3959,0,2.8342e+05,98690,285.86,0.72876,-0.075102,0.95477,0.86928,0
1.2019,297.2,4.4323,0,2.8326e+05,98605,285.79,0.7297,-0.077564,0.95951,0.86931,0
1.2012,297.36,4.467,0,2.8312e+05,98522,285.72,0.73061,-0.079964,0.96407,0.86935,0
1.2005,297.51,4.5,0,2.8297e+05,98440,285.65,0.7315,-0.082301,0.96845,0.86938,0
1.1998,297.66,4.5314,0,2.8283e+05,98362,285.59,0.73237,-0.08457,0.97266,0.8694,0
1.1992,297.8,4.5611,0,2.827e+05,98285,285.52,0.73321,-0.086768,0.97669,0.86943,0
1.1985,297.93,4.5893,0,2.8257e+05,98211,285.46,0.73402,-0.088893,0.98055,0.86946,0
1.1979,298.07,4.6159,0,2.8244e+05,98140,285.4,0.7348,-0.090942,0.98423,0.86949,0
1.1973,298.19,4.641,0,2.8232e+05,98072,285.35,0.73555,-0.092912,0.98774,0.86951,0
1.1967,298.31,4.6647,0,2.8221e+05,98006,285.29,0.73627,-0.094803,0.99108,0.86953,0
1.1962,298.43,4.6869,0,2.8209e+05,97943,285.24,0.73696,-0.096614,0.99424,0.86956,0
1.1956,298.54,4.7074,0,2.8199e+05,97882,285.19,0.73763,-0.098361,0.99724,0.86958,0
1.1951,298.65,4.7282,0,2.8188e+05,97821,285.14,0.73829,-0.10012,1.0002,0.8696,0
1.1945,298.77,4.7515,0,2.8176e+05,97754,285.08,0.73904,-0.10207,1.0037,0.86962,0
1.1938,298.92,4.7774,0,2.8162e+05,97675,285.02,0.73991,-0.10434,1.0075,0.86965,0
1.193,299.07,4.8057,0,2.8146e+05,97586,284.94,0.74088,-0.1069,1.0118,0.86968,0
1.1922,299.25,4.8365,0,2.8128e+05,97486,284.86,0.74197,-0.10976,1.0165,0.86971,0
1.1912,299.45,4.8695,0,2.8109e+05,97377,284.77,0.74317,-0.11292,1.0217,0.86975,0
1.1902,299.66,4.9045,0,2.8087e+05,97256,284.67,0.7445,-0.1164,1.0273,0.86979,0
1.189,299.9,4.9415,0,2.8064e+05,97123,284.56,0.74596,-0.12023,1.0334,0.86983,0
1.1877,300.15,4.98,0,2.8038e+05,96977,284.43,0.74755,-0.12441,1.04,0.86987,0
1.1864,300.42,5.0198,0,2.801e+05,96819,284.3,0.74928,-0.12896,1.047,0.86992,0
1.1848,300.72,5.0606,0,2.7979e+05,96648,284.16,0.75116,-0.1339,1.0545,0.86997,0
1.1832,301.04,5.102,0,2.7946e+05,96462,284,0.75319,-0.13924,1.0625,0.87003,0
1.1815,301.38,5.1434,0,2.791e+05,96261,283.83,0.75539,-0.14502,1.071,0.87009,0
1.1796,301.74,5.1844,0,2.7872e+05,96045,283.65,0.75776,-0.15124,1.0799,0.87015,0
1.1775,302.12,5.2245,0,2.783e+05,95813,283.45,0.7603,-0.15793,1.0893,0.87021,0
1.1753,302.53,5.2629,0,2.7785e+05,95563,283.24,0.76302,-0.1651,1.0992,0.87028,0
1.173,302.96,5.299,0,2.7738e+05,95297,283.02,0.76594,-0.17278,1.1095,0.87035,0
1.1705,303.41,5.3319,0,2.7686e+05,95011,282.77,0.76906,-0.18099,1.1204,0.87042,0
1.1678,303.88,5.361,0,2.7632e+05,94707,282.52,0.77238,-0.18974,1.1317,0.87049,0
1.165,304.38,5.3852,0,2.7574e+05,94383,282.24,0.77592,-0.19906,1.1434,0.87057,0
1.1619,304.9,5.4037,0,2.7512e+05,94039,281.94,0.77968,-0.20897,1.1557,0.87064,0
1.1587,305.44,5.4154,0,2.7446e+05,93674,281.63,0.78367,-0.21947,1.1683,0.87072,0
1.1553,306,5.4194,0,2.7376e+05,93288,281.3,0.7879,-0.2306,1.1814,0.8708,0
1.1517,306.58,5.4147,0,2.7302e+05,92879,280.95,0.79236,-0.24235,1.195,0.87088,0
1.1478,307.17,5.4001,0,2.7223e+05,92449,280.57,0.79706,-0.25475,1.2089,0.87096,0
1.1438,307.78,5.3747,0,2.7141e+05,91995,280.18,0.80201,-0.26779,1.2232,0.87104,0
1.1396,308.4,5.3376,0,2.7054e+05,91520,279.77,0.80721,-0.28149,1.2379,0.87112,0
1.1352,309.04,5.2876,0,2.6963e+05,91021,279.33,0.81266,-0.29583,1.253,0.8712,0
1.1305,309.68,5.2241,0,2.6868e+05,90500,278.87,0.81836,-0.31083,1.2684,0.87128,0
1.1257,310.32,5.1461,0,2.6768e+05,89957,278.39,0.82431,-0.32647,1.2842,0.87135,0
1.1206,310.97,5.0531,0,2.6664e+05,89391,277.89,0.83049,-0.34274,1.3002,0.87142,0
1.1153,311.61,4.9445,0,2.6555e+05,88805,277.37,0.83691,-0.35961,1.3165,0.87149,0
1.1099,312.25,4.8199,0,2.6443e+05,88198,276.83,0.84356,-0.37707,1.333,0.87155,0
1.1043,312.88,4.6791,0,2.6327e+05,87573,276.26,0.85043,-0.39508,1.3498,0.87161,0
1.0985,313.49,4.5221,0,2.6207e+05,86929,275.68,0.8575,-0.41361,1.3667,0.87166,0
1.0925,314.09,4.3488,0,2.6083e+05,86269,275.08,0.86476,-0.43261,1.3839,0.87171,0
1.0864,314.67,4.1595,0,2.5956e+05,85594,274.47,0.8722,-0.45203,1.4011,0.87175,0
1.0801,315.22,3.9547,0,2.5827e+05,84906,273.83,0.87978,-0.47182,1.4184,0.87179,0
1.0738,315.75,3.7347,0,2.5695e+05,84208,273.19,0.8875,-0.49191,1.4358,0.87182,0
1.0674,316.24,3.5002,0,2.5561e+05,83503,272.53,0.89531,-0.51222,1.4532,0.87184,0
1.0609,316.7,3.2517,0,2.5426e+05,82792,271.87,0.9032,-0.53266,1.4706,0.87185,0
1.0543,317.12,2.9898,0,2.529e+05,82081,271.2,0.91111,-0.55314,1.488,0.87186,0
1.0478,317.51,2.7144,0,2.5154e+05,81372,270.53,0.91901,-0.57353,1.5053,0.87186,0
1.0414,317.85,2.4232,0,2.5019e+05,80670,269.86,0.92686,-0.59374,1.5225,0.87186,0
1.035,318.16,2.113,0,2.4885e+05,79980,269.2,0.9346,-0.61359,1.5399,0.87184,0
1.0288,318.42,1.78,0,2.4756e+05,79313,268.55,0.9421,-0.63279,1.5573,0.87183,0
1.0231,318.64,1.4182,0,2.4635e+05,78690,267.95,0.94914,-0.65073,1.5747,0.8718,0
1.018,318.81,1.018,0,2.4528e+05,78143,267.41,0.95533,-0.66648,1.5921,0.87177,0
1.014,318.92,0.56622,0,2.4445e+05,77718,267,0.96015,-0.67871,1.6094,0.87173,0
1.0117,318.98,0.04761,0,2.4397e+05,77474,266.76,0.96291,-0.68572,1.6267,0.87168,0
1.0118,318.97,-0.54936,0,2.4397e+05,77476,266.76,0.96287,-0.68566,1.6438,0.87163,0
1.0145,318.89,-1.2233,0,2.4455e+05,77771,267.05,0.9595,-0.67718,1.6607,0.87157,0
1.02,318.71,-1.9502,0,2.457e+05,78363,267.64,0.95275,-0.66012,1.6775,0.87151,0
1.0278,318.43,-2.6829,0,2.4733e+05,79202,268.45,0.94329,-0.636,1.694,0.87144,0
1.0369,318.04,-3.3651,0,2.4925e+05,80187,269.4,0.93223,-0.60765,1.7103,0.87137,0
1.0464,317.56,-3.9541,0,2.5123e+05,81215,270.38,0.92074,-0.57806,1.7264,0.8713,0
1.0556,317.02,-4.4361,0,2.5316e+05,82216,271.33,0.90959,-0.54925,1.7421,0.87122,0
1.0643,316.44,-4.8203,0,2.5496e+05,83164,272.22,0.89906,-0.52197,1.7575,0.87115,0
1.0724,315.83,-5.1235,0,2.5666e+05,84056,273.05,0.88918,-0.4963,1.7726,0.87107,0
1.08,315.21,-5.36,0,2.5824e+05,84894,273.82,0.87991,-0.47218,1.7873,0.87098,0
1.0872,314.57,-5.5411,0,2.5972e+05,85678,274.54,0.87126,-0.4496,1.8016,0.8709,0
1.0938,313.94,-5.6757,0,2.6109e+05,86410,275.21,0.8632,-0.42854,1.8155,0.87082,0
1.0999,313.32,-5.7717,0,2.6237e+05,87090,275.83,0.85572,-0.40896,1.8291,0.87074,0
1.1056,312.71,-5.836,0,2.6354e+05,87722,276.4,0.84878,-0.39078,1.8422,0.87066,0
1.1109,312.12,-5.8742,0,2.6463e+05,88308,276.93,0.84235,-0.3739,1.8548,0.87058,0
1.1158,311.54,-5.8913,0,2.6564e+05,88852,277.41,0.83639,-0.35825,1.867,0.8705,0
1.1203,310.99,-5.8912,0,2.6657e+05,89356,277.86,0.83088,-0.34376,1.8788,0.87042,0
1.1245,310.46,-5.8774,0,2.6743e+05,89822,278.27,0.82577,-0.33034,1.8901,0.87035,0
1.1283,309.96,-5.8528,0,2.6822e+05,90253,278.65,0.82106,-0.31794,1.9009,0.87028,0
1.1319,309.48,-5.8198,0,2.6895e+05,90651,279,0.8167,-0.30647,1.9113,0.87021,0
1.1351,309.03,-5.7806,0,2.6963e+05,91019,279.33,0.81268,-0.29589,1.9212,0.87014,0
1.1382,308.6,-5.7368,0,2.7025e+05,91358,279.62,0.80897,-0.28613,1.9306,0.87008,0
1.1409,308.2,-5.6898,0,2.7082e+05,91671,279.9,0.80556,-0.27713,1.9395,0.87002,0
1.1435,307.82,-5.641,0,2.7134e+05,91958,280.15,0.80242,-0.26886,1.948,0.86996,0
1.1458,307.47,-5.5914,0,2.7182e+05,92222,280.38,0.79953,-0.26126,1.9559,0.8699,0
1.148,307.15,-5.5417,0,2.7226e+05,92464,280.59,0.79689,-0.2543,1.9634,0.86985,0
1.1499,306.84,-5.4928,0,2.7266e+05,92686,280.78,0.79447,-0.24793,1.9705,0.8698,0
1.1517,306.56,-5.4452,0,2.7303e+05,92888,280.95,0.79226,-0.24211,1.977,0.86976,0
1.1534,306.3,-5.3994,0,2.7336e+05,93072,281.11,0.79025,-0.23682,1.9831,0.86971,0
1.1548,306.07,-5.3559,0,2.7367e+05,93238,281.26,0.78843,-0.23202,1.9888,0.86967,0
1.1562,305.85,-5.3148,0,2.7394e+05,93389,281.39,0.78679,-0.22769,1.9939,0.86964,0
1.1574,305.66,-5.2765,0,2.7418e+05,93524,281.5,0.78531,-0.2238,1.9987,0.8696,0
1.1584,305.48,-5.2413,0,2.744e+05,93645,281.61,0.78399,-0.22032,2.003,0.86957,0
1.1594,305.33,-5.2089,0,2.746e+05,93752,281.7,0.78282,-0.21724,2.0068,0.86955,0
1.1602,305.19,-5.1803,0,2.7477e+05,93846,281.78,0.78179,-0.21453,2.0102,0.86952,0
1.1609,305.07,-5.1546,0,2.7492e+05,93929,281.85,0.78089,-0.21214,2.0132,0.8695,0
1.1616,304.95,-5.1287,0,2.7506e+05,94008,281.92,0.78002,-0.20986,2.0162,0.86948,0
1.1624,304.82,-5.1011,0,2.7521e+05,94091,281.99,0.77911,-0.20747,2.0194,0.86946,0
1.1632,304.69,-5.0717,0,2.7537e+05,94180,282.07,0.77814,-0.20493,2.0227,0.86944,0
1.164,304.55,-5.0405,0,2.7553e+05,94272,282.14,0.77714,-0.20228,2.0262,0.86941,0
1.1648,304.41,-5.0074,0,2.757e+05,94367,282.23,0.7761,-0.19954,2.0299,0.86939,0
1.1657,304.26,-4.9724,0,2.7588e+05,94465,282.31,0.77502,-0.19671,2.0338,0.86936,0
1.1666,304.11,-4.9355,0,2.7607e+05,94567,282.4,0.77391,-0.19378,2.0379,0.86933,0
1.1675,303.94,-4.8966,0,2.7625e+05,94672,282.49,0.77277,-0.19077,2.0421,0.8693,0
1.1684,303.78,-4.8557,0,2.7645e+05,94779,282.58,0.77159,-0.18767,2.0465,0.86927,0
1.1694,303.61,-4.8128,0,2.7665e+05,94889,282.67,0.77039,-0.1845,2.0511,0.86924,0
1.1704,303.43,-4.768,0,2.7685e+05,95002,282.77,0.76916,-0.18126,2.0559,0.86921,0
1.1714,303.25,-4.7212,0,2.7705e+05,95117,282.86,0.7679,-0.17795,2.0608,0.86917,0
1.1724,303.06,-4.6724,0,2.7726e+05,95234,282.96,0.76662,-0.17458,2.066,0.86914,0
1.1735,302.88,-4.6216,0,2.7748e+05,95353,283.06,0.76532,-0.17116,2.0713,0.8691,0
1.1745,302.68,-4.5689,0,2.7769e+05,95473,283.17,0.764,-0.16769,2.0767,0.86906,0
1.1756,302.49,-4.5143,0,2.7791e+05,95595,283.27,0.76267,-0.16419,2.0824,0.86903,0
1.1767,302.29,-4.4579,0,2.7813e+05,95718,283.37,0.76133,-0.16065,2.0882,0.86899,0
1.1778,302.08,-4.3996,0,2.7835e+05,95842,283.48,0.75997,-0.15708,2.0942,0.86895,0
1.1789,301.88,-4.3396,0,2.7858e+05,95967,283.58,0.75861,-0.15349,2.1003,0.8689,0
1.18,301.67,-4.2779,0,2.788e+05,96092,283.69,0.75723,-0.14988,2.1066,0.86886,0
1.1811,301.46,-4.2146,0,2.7902e+05,96218,283.8,0.75586,-0.14627,2.113,0.86882,0
1.1822,301.25,-4.1497,0,2.7925e+05,96343,283.9,0.75449,-0.14265,2.1196,0.86878,0
1.1833,301.04,-4.0834,0,2.7947e+05,96469,284.01,0.75311,-0.13904,2.1264,0.86873,0
1.1844,300.82,-4.0157,0,2.797e+05,96594,284.11,0.75174,-0.13543,2.1333,0.86869,0
1.1855,300.61,-3.9467,0,2.7992e+05,96719,284.22,0.75037,-0.13184,2.1403,0.86864,0
1.1866,300.4,-3.8765,0,2.8014e+05,96843,284.32,0.74901,-0.12827,2.1475,0.86859,0
1.1876,300.18,-3.8052,0,2.8036e+05,96967,284.43,0.74766,-0.12472,2.1549,0.86855,0
1.1887,299.97,-3.733,0,2.8058e+05,97089,284.53,0.74632,-0.1212,2.1623,0.8685,0
1.1898,299.76,-3.6598,0,2.8079e+05,97210,284.63,0.74499,-0.11771,2.1699,0.86845,0
1.1908,299.55,-3.5859,0,2.8101e+05,97330,284.73,0.74368,-0.11425,2.1776,0.8684,0
1.1919,299.34,-3.5113,0,2.8122e+05,97449,284.83,0.74238,-0.11084,2.1855,0.86835,0
1.1929,299.13,-3.4362,0,2.8142e+05,97566,284.93,0.7411,-0.10747,2.1935,0.8683,0
1.1939,298.92,-3.3605,0,2.8163e+05,97681,285.02,0.73983,-0.10415,2.2015,0.86825,0
1.1949,298.71,-3.2845,0,2.8183e+05,97795,285.12,0.73858,-0.10088,2.2098,0.8682,0
1.1959,298.51,-3.2083,0,2.8203e+05,97907,285.21,0.73735,-0.097654,2.2181,0.86815,0
1.1968,298.31,-3.1319,0,2.8222e+05,98017,285.3,0.73615,-0.094485,2.2265,0.8681,0
1.1978,298.11,-3.0554,0,2.8242e+05,98125,285.39,0.73496,-0.091372,2.2351,0.86805,0
1.1987,297.92,-2.979,0,2.826e+05,98231,285.48,0.73379,-0.088314,2.2438,0.868,0
1.1996,297.72,-2.9025,0,2.8279e+05,98336,285.57,0.73265,-0.085317,2.2525,0.86795,0
1.2005,297.53,-2.8266,0,2.8297e+05,98438,285.65,0.73153,-0.082375,2.2614,0.8679,0
1.2014,297.34,-2.7502,0,2.8315e+05,98538,285.73,0.73043,-0.079496,2.2704,0.86785,0
1.2022,297.16,-2.6759,0,2.8332e+05,98636,285.82,0.72935,-0.076657,2.2796,0.8678,0
1.2031,296.97,-2.599,0,2.835e+05,98735,285.9,0.72826,-0.073809,2.2889,0.86775,0
1.204,296.77,-2.5105,0,2.8368e+05,98843,285.99,0.72707,-0.070706,2.3,0.86769,0
1.2051,296.53,-2.4109,0,2.839e+05,98966,286.09,0.72573,-0.067183,2.3128,0.86763,0
1.2062,296.28,-2.3015,0,2.8413e+05,99098,286.2,0.72427,-0.063375,2.3273,0.86755,0
1.2074,296.01,-2.1841,0,2.8438e+05,99236,286.31,0.72275,-0.059392,2.3434,0.86747,0
1.2087,295.73,-2.0607,0,2.8463e+05,99379,286.43,0.72119,-0.0553,2.3611,0.86739,0
1.2099,295.45,-1.9332,0,2.8488e+05,99522,286.55,0.71961,-0.051169,2.3802,0.8673,0
1.2111,295.17,-1.804,0,2.8513e+05,99664,286.66,0.71804,-0.047073,2.4007,0.86721,0
1.2124,294.89,-1.6752,0,2.8537e+05,99803,286.78,0.71651,-0.043076,2.4224,0.86712,0
1.2135,294.63,-1.5487,0,2.8561e+05,99937,286.89,0.71504,-0.03923,2.4451,0.86702,0
1.2146,294.37,-1.4264,0,2.8583e+05,1.0006e+05,286.99,0.71364,-0.03558,2.4686,0.86693,0
1.2156,294.13,-1.3099,0,2.8604e+05,1.0018e+05,287.09,0.71233,-0.032156,2.4929,0.86684,0
1.2166,293.91,-1.2003,0,2.8623e+05,1.0029e+05,287.18,0.71111,-0.028977,2.5176,0.86675,0
1.2175,293.7,-1.0984,0,2.8641e+05,1.0039e+05,287.26,0.70999,-0.026055,2.5426,0.86667,0
1.2183,293.51,-1.0049,0,2.8657e+05,1.0049e+05,287.34,0.70897,-0.023389,2.5678,0.86659,0
1.219,293.33,-0.91988,0,2.8672e+05,1.0057e+05,287.41,0.70805,-0.020973,2.5928,0.86651,0
1.2197,293.18,-0.84335,0,2.8685e+05,1.0065e+05,287.47,0.70721,-0.018797,2.6176,0.86644,0
1.2203,293.04,-0.77506,0,2.8697e+05,1.0071e+05,287.52,0.70646,-0.016844,2.642,0.86637,0
1.2208,292.91,-0.7146,0,2.8708e+05,1.0078e+05,287.57,0.70579,-0.015096,2.6658,0.86631,0
1.2212,292.8,-0.66144,0,2.8717e+05,1.0083e+05,287.62,0.70519,-0.013535,2.6889,0.86625,0
1.2217,292.7,-0.61499,0,2.8726e+05,1.0088e+05,287.66,0.70466,-0.012143,2.7112,0.8662,0
1.222,292.6,-0.57463,0,2.8733e+05,1.0092e+05,287.69,0.70418,-0.0109,2.7327,0.86615,0
1.2224,292.52,-0.53974,0,2.874e+05,1.0096e+05,287.72,0.70375,-0.0097901,2.7532,0.86611,0
1.2227,292.45,-0.50972,0,2.8746e+05,1.0099e+05,287.75,0.70337,-0.0087968,2.7728,0.86606,0
1.2229,292.39,-0.48397,0,2.8752e+05,1.0103e+05,287.78,0.70303,-0.0079059,2.7913,0.86603,0
1.2232,292.33,-0.46198,0,2.8756e+05,1.0105e+05,287.8,0.70272,-0.0071046,2.8089,0.86599,0
1.2234,292.27,-0.44324,0,2.8761e+05,1.0108e+05,287.82,0.70245,-0.0063814,2.8255,0.86596,0
1.2236,292.22,-0.42731,0,2.8765e+05,1.011e+05,287.84,0.70219,-0.005726,2.8411,0.86593,0
1.2238,292.18,-0.41381,0,2.8768e+05,1.0112e+05,287.86,0.70196,-0.0051295,2.8559,0.8659,0
1.2239,292.14,-0.40239,0,2.8772e+05,1.0114e+05,287.87,0.70176,-0.004584,2.8699,0.86587,0
1.2241,292.1,-0.39274,0,2.8775e+05,1.0116e+05,287.89,0.70156,-0.0040823,2.883,0.86585,0
1.2242,292.07,-0.38461,0,2.8778e+05,1.0117e+05,287.9,0.70138,-0.0036181,2.8955,0.86583,0
1.2244,292.04,-0.37777,0,2.878e+05,1.0119e+05,287.91,0.70122,-0.0031857,2.9074,0.8658,0
1.2245,292.01,-0.37205,0,2.8783e+05,1.012e+05,287.92,0.70106,-0.00278,2.9187,0.86579,0
1.2246,291.98,-0.36727,0,2.8785e+05,1.0122e+05,287.93,0.70091,-0.0023963,2.9296,0.86577,0
1.2247,291.95,-0.36333,0,2.8787e+05,1.0123e+05,287.94,0.70077,-0.0020303,2.9401,0.86575,0
1.2248,291.93,-0.36011,0,2.8789e+05,1.0124e+05,287.95,0.70064,-0.001678,2.9503,0.86573,0
1.2249,291.9,-0.35755,0,2.8791e+05,1.0125e+05,287.96,0.70051,-0.0013357,2.9604,0.86572,0
1.225,291.87,-0.35559,0,2.8793e+05,1.0127e+05,287.97,0.70038,-0.00099995,2.9703,0.86571,0
1.2251,291.85,-0.35421,0,2.8795e+05,1.0128e+05,287.98,0.70025,-0.00066747,2.9801,0.8657,0
1.2252,291.83,-0.35332,0,2.8797e+05,1.0129e+05,287.99,0.70012,-0.00033525,2.99,0.86569,0
1.2253,291.8,-0.35321,0,2.88e+05,1.013e+05,288,0.69999,-1.3104e-06,3,0.86569,0
1.2458,286.43,1.842e-05,0,2.9213e+05,1.0368e+05,289.92,0.67355,0.06853,0,0.8763,0
1.2458,286.43,0.012525,0,2.9213e+05,1.0368e+05,289.92,0.67356,0.068526,0.01,0.8763,0
1.2458,286.43,0.024937,0,2.9213e+05,1.0368e+05,289.92,0.67356,0.068511,0.019898,0.8763,0
1.2458,286.43,0.037355,0,2.9213e+05,1.0368e+05,289.92,0.67357,0.068481,0.02977,0.87631,0
1.2458,286.43,0.049891,0,2.9212e+05,1.0368e+05,289.92,0.67359,0.06844,0.039691,0.87632,0
1.2458,286.44,0.062666,0,2.9212e+05,1.0368e+05,289.91,0.67361,0.068388,0.04974,0.87633,0
1.2458,286.44,0.075807,0,2.9212e+05,1.0367e+05,289.91,0.67364,0.068321,0.06,0.87635,0
1.2457,286.45,0.08945,0,2.9211e+05,1.0367e+05,289.91,0.67367,0.068239,0.070551,0.87636,0
1.2457,286.46,0.10374,0,2.9211e+05,1.0367e+05,289.91,0.67371,0.068141,0.081476,0.87638,0
1.2457,286.47,0.11883,0,2.921e+05,1.0366e+05,289.9,0.67375,0.068022,0.092858,0.8764,0
1.2456,286.48,0.13489,0,2.9209e+05,1.0366e+05,289.9,0.67381,0.06788,0.10478,0.87642,0
1.2456,286.49,0.1521,0,2.9208e+05,1.0365e+05,289.9,0.67387,0.067712,0.11732,0.87644,0
1.2455,286.51,0.17067,0,2.9207e+05,1.0365e+05,289.89,0.67395,0.067512,0.13056,0.87646,0
1.2454,286.53,0.19081,0,2.9205e+05,1.0364e+05,289.88,0.67404,0.067274,0.14456,0.87648,0
1.2454,286.55,0.21278,0,2.9204e+05,1.0363e+05,289.88,0.67415,0.066994,0.1594,0.87651,0
1.2453,286.58,0.23685,0,2.9202e+05,1.0362e+05,289.87,0.67428,0.066662,0.17513,0.87654,0
1.2451,286.61,0.26332,0,2.9199e+05,1.036e+05,289.86,0.67443,0.06627,0.1918,0.87657,0
1.245,286.65,0.29254,0,2.9197e+05,1.0359e+05,289.84,0.67461,0.065809,0.20943,0.8766,0
1.2448,286.7,0.32488,0,2.9193e+05,1.0357e+05,289.83,0.67482,0.065267,0.22806,0.87663,0
1.2447,286.75,0.36076,0,2.919e+05,1.0355e+05,289.81,0.67506,0.064633,0.24767,0.87667,0
1.2444,286.81,0.40062,0,2.9185e+05,1.0352e+05,289.79,0.67535,0.063892,0.26826,0.87671,0
1.2442,286.88,0.44494,0,2.918e+05,1.0349e+05,289.77,0.67569,0.06303,0.28978,0.87676,0
1.2439,286.96,0.49422,0,2.9174e+05,1.0346e+05,289.74,0.67607,0.062031,0.31218,0.8768,0
1.2435,287.05,0.54895,0,2.9167e+05,1.0342e+05,289.71,0.67652,0.060878,0.33537,0.87686,0
1.2431,287.16,0.6096,0,2.9159e+05,1.0337e+05,289.67,0.67703,0.059556,0.35925,0.87691,0
1.2427,287.28,0.67659,0,2.915e+05,1.0332e+05,289.63,0.67761,0.058047,0.3837,0.87697,0
1.2422,287.42,0.75026,0,2.914e+05,1.0326e+05,289.58,0.67828,0.056336,0.40856,0.87704,0
1.2416,287.58,0.83078,0,2.9128e+05,1.0319e+05,289.53,0.67902,0.054412,0.43369,0.87711,0
1.241,287.75,0.91816,0,2.9115e+05,1.0312e+05,289.47,0.67985,0.052265,0.4589,0.87718,0
1.2403,287.94,1.0122,0,2.9101e+05,1.0303e+05,289.4,0.68077,0.04989,0.48401,0.87725,0
1.2395,288.15,1.1123,0,2.9085e+05,1.0294e+05,289.33,0.68178,0.04729,0.50882,0.87733,0
1.2386,288.38,1.2178,0,2.9068e+05,1.0285e+05,289.25,0.68286,0.044475,0.53314,0.87742,0
1.2377,288.61,1.3276,0,2.905e+05,1.0274e+05,289.16,0.68403,0.041464,0.55678,0.8775,0
1.2368,288.87,1.4404,0,2.9031e+05,1.0263e+05,289.08,0.68526,0.038284,0.57956,0.87758,0
1.2358,289.13,1.5544,0,2.9011e+05,1.0252e+05,288.98,0.68653,0.034973,0.60131,0.87767,0
1.2348,289.39,1.6681,0,2.8991e+05,1.024e+05,288.89,0.68784,0.031578,0.62186,0.87775,0
1.2338,289.66,1.7796,0,2.897e+05,1.0228e+05,288.79,0.68916,0.028154,0.64108,0.87783,0
1.2327,289.92,1.887,0,2.8949e+05,1.0216e+05,288.7,0.69047,0.02476,0.65885,0.87791,0
1.2318,290.17,1.9888,0,2.893e+05,1.0205e+05,288.6,0.69174,0.021462,0.67506,0.87798,0
1.2308,290.41,2.0829,0,2.891e+05,1.0194e+05,288.52,0.69295,0.018318,0.68965,0.87805,0
1.2299,290.64,2.1691,0,2.8893e+05,1.0184e+05,288.43,0.69408,0.015398,0.70256,0.87811,0
1.2291,290.84,2.2438,0,2.8877e+05,1.0174e+05,288.36,0.6951,0.012741,0.71375,0.87816,0
1.2284,291.01,2.3095,0,2.8862e+05,1.0166e+05,288.29,0.69601,0.010368,0.7232,0.87821,0
1.2277,291.19,2.3741,0,2.8849e+05,1.0158e+05,288.23,0.69688,0.0081028,0.73243,0.87825,0
1.227,291.36,2.4387,0,2.8834e+05,1.015e+05,288.16,0.6978,0.0057327,0.74154,0.8783,0
1.2263,291.55,2.5032,0,2.882e+05,1.0141e+05,288.09,0.69873,0.0033007,0.75053,0.87835,0
1.2256,291.73,2.5677,0,2.8805e+05,1.0133e+05,288.02,0.69968,0.00083565,0.75941,0.87839,0
1.2248,291.92,2.6321,0,2.8789e+05,1.0124e+05,287.95,0.70064,-0.0016706,0.76817,0.87844,0
1.224,292.1,2.6962,0,2.8774e+05,1.0115e+05,287.88,0.70162,-0.0042199,0.77682,0.87848,0
1.2233,292.29,2.76,0,2.8758e+05,1.0106e+05,287.81,0.70261,-0.0068089,0.78535,0.87853,0
1.2225,292.49,2.8235,0,2.8742e+05,1.0097e+05,287.73,0.70362,-0.0094354,0.79377,0.87857,0
1.2217,292.68,2.8865,0,2.8726e+05,1.0088e+05,287.66,0.70465,-0.012098,0.80206,0.87862,0
1.2209,292.88,2.9489,0,2.871e+05,1.0079e+05,287.58,0.70568,-0.014794,0.81024,0.87866,0
1.22,293.07,3.0108,0,2.8693e+05,1.0069e+05,287.5,0.70673,-0.017521,0.81829,0.87871,0
1.2192,293.27,3.072,0,2.8676e+05,1.006e+05,287.43,0.70778,-0.020277,0.82623,0.87875,0
1.2184,293.47,3.1324,0,2.866e+05,1.005e+05,287.35,0.70885,-0.023058,0.83403,0.8788,0
1.2175,293.67,3.1919,0,2.8642e+05,1.004e+05,287.27,0.70992,-0.025862,0.84171,0.87884,0
