Density,Momentum:0,Momentum:1,Energy
1.1684,303.56,-12.425,276440
1.1694,303.39,-12.328,276630
1.1704,303.21,-12.224,276850
1.1715,303.02,-12.112,277070
1.1726,302.82,-11.992,277300
1.1738,302.61,-11.865,277540
1.175,302.4,-11.729,277780
1.1762,302.17,-11.586,278030
1.1775,301.94,-11.435,278290
1.1788,301.7,-11.276,278560
1.1801,301.46,-11.109,278820
1.1814,301.21,-10.935,279100
1.1828,300.96,-10.753,279370
1.1841,300.7,-10.565,279650
1.1855,300.44,-10.37,279920
1.1869,300.18,-10.168,280200
1.1882,299.92,-9.9606,280470
1.1896,299.65,-9.7476,280750
1.1909,299.39,-9.5294,281020
1.1922,299.13,-9.3068,281290
1.1935,298.87,-9.0801,281550
1.1948,298.61,-8.8499,281820
1.1961,298.35,-8.6167,282070
1.1973,298.1,-8.3812,282320
1.1985,297.85,-8.1438,282570
1.1997,297.6,-7.9051,282810
1.2008,297.36,-7.6656,283040
1.202,297.12,-7.4259,283270
1.203,296.89,-7.1865,283490
1.2041,296.67,-6.9476,283700
1.2051,296.45,-6.7107,283910
1.2061,296.23,-6.4734,284110
1.2071,296.02,-6.2416,284300
1.208,295.82,-6.0119,284490
1.209,295.6,-5.7528,284690
1.2101,295.35,-5.4509,284920
1.2113,295.08,-5.1141,285170
1.2126,294.79,-4.7516,285420
1.2139,294.5,-4.3735,285680
1.2151,294.21,-3.9904,285940
1.2163,293.94,-3.6126,286180
1.2174,293.68,-3.2492,286400
1.2184,293.45,-2.9076,286600
1.2193,293.24,-2.5931,286790
1.2201,293.05,-2.3092,286950
1.2208,292.88,-2.0571,287090
1.2214,292.74,-1.8367,287210
1.2219,292.61,-1.6465,287310
1.2224,292.5,-1.4843,287400
1.2228,292.41,-1.3473,287480
1.2231,292.33,-1.2326,287550
1.2234,292.26,-1.1373,287610
1.2236,292.2,-1.0587,287660
1.2238,292.15,-0.9941,287700
1.224,292.1,-0.94134,287740
1.2242,292.06,-0.8984,287770
1.2243,292.03,-0.86355,287800
1.2245,291.99,-0.83536,287830
1.2246,291.97,-0.81262,287850
1.2247,291.94,-0.79434,287870
1.2248,291.92,-0.77973,287890
1.2249,291.89,-0.76817,287910
1.225,291.87,-0.75919,287930
1.2251,291.85,-0.75243,287940
1.2251,291.83,-0.74772,287960
1.2252,291.81,-0.7447,287980
1.2253,291.79,-0.74434,287990
1.2465,286.24,6.0558E-05,292270
1.2465,286.24,0.034484,292270
1.2465,286.24,0.068672,292260
1.2465,286.24,0.10309,292260
1.2465,286.25,0.13825,292260
1.2465,286.25,0.17471,292260
1.2464,286.26,0.21307,292250
1.2464,286.27,0.25399,292250
1.2464,286.27,0.29818,292240
1.2463,286.29,0.34646,292230
1.2463,286.3,0.39975,292220
1.2462,286.32,0.4591,292210
1.2461,286.34,0.5257,292190
1.246,286.37,0.60094,292170
1.2459,286.41,0.68642,292140
1.2457,286.45,0.78398,292110
1.2455,286.5,0.89569,292080
1.2453,286.56,1.0238,292030
1.245,286.64,1.1709,291970
1.2447,286.73,1.3393,291910
1.2443,286.84,1.5314,291830
1.2438,286.97,1.7491,291730
1.2433,287.12,1.9937,291620
1.2426,287.29,2.2652,291490
1.2419,287.49,2.5623,291340
1.2411,287.71,2.8819,291180
1.2402,287.95,3.219,290990
1.2392,288.21,3.5668,290800
1.2382,288.48,3.9171,290590
1.2371,288.75,4.2608,290370
1.236,289.03,4.5883,290160
1.235,289.29,4.8921,289960
1.2341,289.53,5.162,289760
1.2332,289.75,5.3903,289590
1.2325,289.94,5.5986,289440
1.2317,290.14,5.8072,289280
1.2309,290.34,6.0165,289120
1.23,290.56,6.2263,288940
1.2291,290.77,6.4363,288770
1.2282,291,6.6459,288590
1.2273,291.22,6.8549,288400
1.2264,291.45,7.0627,288210
1.2254,291.69,7.2688,288010
1.2244,291.93,7.4728,287810
1.2234,292.17,7.6743,287610
1.2224,292.42,7.8728,287400
1.2213,292.67,8.0677,287190
1.2203,292.92,8.2588,286980
1.2192,293.17,8.4455,286760
1.2181,293.42,8.6275,286540
1.2171,293.67,8.8044,286330
1.216,293.92,8.9759,286110
1.2149,294.17,9.1417,285890
1.2138,294.42,9.3015,285670
1.2127,294.66,9.4551,285450
1.2117,294.9,9.6023,285240
1.2106,295.14,9.743,285020
1.2096,295.37,9.8771,284810
1.2086,295.6,10.005,284610
1.2076,295.82,10.125,284410
1.2066,296.03,10.239,284210
1.2057,296.23,10.347,284020
1.2048,296.43,10.448,283840
1.2039,296.62,10.542,283660
1.203,296.8,10.631,283490
1.2022,296.98,10.713,283320
1.2015,297.14,10.79,283170
1.2007,297.3,10.859,283020
1.2,297.44,10.924,282870
1.1993,297.6,10.995,282720
1.1984,297.79,11.076,282540
1.1973,298.01,11.167,282330
1.1961,298.26,11.268,282090
1.1948,298.54,11.377,281810
1.1932,298.86,11.494,281490
1.1915,299.21,11.618,281140
1.1895,299.6,11.747,280750
1.1874,300.03,11.878,280310
1.185,300.49,12.011,279820
1.1824,301,12.142,279290
1.1795,301.54,12.268,278700
1.1763,302.13,12.386,278060
1.1729,302.76,12.492,277350
1.1691,303.44,12.582,276590
1.1651,304.15,12.651,275760
1.1607,304.9,12.694,274860
1.1559,305.68,12.708,273880
1.1508,306.5,12.685,272840
1.1453,307.35,12.622,271720
1.1395,308.21,12.513,270520
1.1333,309.1,12.355,269250
1.1267,309.99,12.142,267900
1.1198,310.88,11.873,266470
1.1125,311.77,11.543,264970
1.1049,312.65,11.153,263400
1.097,313.49,10.701,261760
1.0888,314.31,10.188,260070
1.0804,315.08,9.616,258310
1.0717,315.81,8.9869,256510
1.0628,316.47,8.3047,254670
1.0539,317.08,7.5731,252800
1.0448,317.61,6.7973,250900
1.0357,318.08,5.9808,248990
1.0265,318.47,5.1189,247070
1.0174,318.79,4.2057,245160
1.0084,319.04,3.2345,243270
0.99988,319.21,2.1879,241470
0.99227,319.32,1.0285,239860
0.98654,319.37,-0.30876,238650
0.98419,319.37,-1.9128,238150
0.98705,319.32,-3.8569,238760
0.9965,319.15,-6.1122,240750
1.0121,318.76,-8.4601,244040
1.0311,318.07,-10.523,248040
1.0497,317.15,-12.022,251920
1.0654,316.13,-12.97,255210
1.0784,315.1,-13.54,257910
1.0895,314.1,-13.884,260200
1.0991,313.13,-14.083,262200
1.1077,312.2,-14.172,263970
1.1153,311.32,-14.176,265540
1.122,310.5,-14.116,266930
1.128,309.72,-14.011,268170
1.1334,309.01,-13.875,269270
1.1382,308.34,-13.717,270250
1.1424,307.73,-13.546,271120
1.1462,307.16,-13.369,271900
1.1496,306.65,-13.19,272600
1.1526,306.18,-13.014,273220
1.1553,305.76,-12.843,273760
1.1577,305.38,-12.681,274250
1.1598,305.04,-12.529,274680
1.1616,304.74,-12.388,275050
1.1632,304.47,-12.26,275380
1.1646,304.24,-12.144,275660
1.1658,304.04,-12.044,275900
1.1668,303.87,-11.957,276100
1.1677,303.71,-11.872,276290
1.1686,303.54,-11.78,276490
1.1697,303.36,-11.682,276700
1.1708,303.18,-11.576,276920
1.1719,302.98,-11.463,277150
1.173,302.77,-11.343,277390
1.1742,302.55,-11.215,277630
1.1755,302.33,-11.08,277880
1.1768,302.1,-10.937,278140
1.178,301.86,-10.786,278410
1.1794,301.62,-10.628,278670
1.1807,301.37,-10.463,278950
1.182,301.12,-10.292,279220
1.1834,300.86,-10.113,279500
1.1848,300.6,-9.928,279770
1.1861,300.34,-9.7369,280050
1.1875,300.08,-9.54,280330
1.1888,299.81,-9.3379,280600
1.1902,299.55,-9.1309,280870
1.1915,299.29,-8.9195,281140
1.1928,299.02,-8.7042,281410
1.1941,298.76,-8.4855,281670
1.1954,298.5,-8.2639,281930
1.1966,298.25,-8.0399,282190
1.1978,298,-7.8141,282430
1.199,297.75,-7.5869,282670
1.2002,297.51,-7.359,282910
1.2013,297.27,-7.1307,283140
1.2024,297.03,-6.9026,283360
1.2035,296.81,-6.6749,283580
1.2045,296.58,-6.449,283790
1.2055,296.37,-6.2227,283990
1.2065,296.16,-6.0015,284190
1.2075,295.95,-5.7821,284380
1.2085,295.73,-5.5346,284590
1.2096,295.47,-5.2461,284820
1.2108,295.19,-4.924,285070
1.2122,294.9,-4.5771,285330
1.2135,294.6,-4.215,285600
1.2147,294.31,-3.8478,285860
1.216,294.03,-3.4854,286100
1.2171,293.76,-3.1364,286330
1.2181,293.52,-2.808,286540
1.2191,293.3,-2.5056,286730
1.2199,293.1,-2.2322,286900
1.2206,292.93,-1.9894,287050
1.2212,292.78,-1.7769,287170
1.2218,292.65,-1.5934,287280
1.2223,292.54,-1.4369,287380
1.2227,292.44,-1.3046,287460
1.223,292.36,-1.1938,287530
1.2233,292.29,-1.1018,287590
1.2236,292.22,-1.0258,287640
1.2238,292.17,-0.96338,287680
1.224,292.12,-0.91237,287720
1.2241,292.08,-0.87085,287760
1.2243,292.04,-0.83715,287790
1.2244,292.01,-0.80989,287820
1.2246,291.98,-0.78789,287840
1.2247,291.95,-0.77021,287860
1.2248,291.92,-0.75608,287890
1.2249,291.9,-0.7449,287900
1.225,291.88,-0.73621,287920
1.225,291.85,-0.72967,287940
1.2251,291.83,-0.72512,287960
1.2252,291.81,-0.72219,287980
1.2253,291.79,-0.72184,287990
1.2464,286.26,5.8549E-05,292250
1.2464,286.26,0.033378,292250
1.2464,286.26,0.06647,292250
1.2464,286.26,0.099783,292250
1.2464,286.27,0.13382,292250
1.2464,286.27,0.1691,292240
1.2464,286.28,0.20623,292240
1.2463,286.29,0.24582,292230
1.2463,286.3,0.28858,292220
1.2462,286.31,0.33529,292210
1.2462,286.32,0.38684,292200
1.2461,286.34,0.44423,292190
1.246,286.37,0.50863,292170
1.2459,286.4,0.58136,292150
1.2458,286.43,0.66398,292120
1.2456,286.48,0.75823,292090
1.2454,286.53,0.86611,292050
1.2452,286.6,0.98981,292000
1.2449,286.68,1.1317,291940
1.2446,286.77,1.294,291870
1.2441,286.89,1.4792,291790
1.2436,287.02,1.6888,291690
1.2431,287.18,1.9242,291580
1.2424,287.36,2.1852,291440
1.2416,287.56,2.4705,291290
1.2408,287.79,2.7772,291120
1.2399,288.03,3.1002,290930
1.2389,288.3,3.4332,290730
1.2378,288.58,3.7682,290510
1.2367,288.86,4.0967,290290
1.2356,289.14,4.4093,290080
1.2346,289.41,4.6991,289870
1.2336,289.65,4.9562,289670
1.2328,289.87,5.1737,289500
1.232,290.07,5.3719,289340
1.2312,290.27,5.5705,289180
1.2304,290.48,5.7695,289010
1.2295,290.69,5.9689,288840
1.2286,290.91,6.1684,288660
1.2277,291.14,6.3675,288480
1.2268,291.36,6.5659,288290
1.2258,291.6,6.7631,288100
1.2248,291.84,6.9586,287900
1.2239,292.08,7.152,287700
1.2228,292.32,7.343,287500
1.2218,292.57,7.531,287290
1.2208,292.82,7.7156,287080
1.2197,293.07,7.8965,286860
1.2186,293.32,8.0732,286650
1.2176,293.57,8.2455,286430
1.2165,293.82,8.4128,286210
1.2154,294.07,8.575,285990
1.2143,294.32,8.7317,285770
1.2132,294.57,8.8827,285550
1.2122,294.81,9.0279,285340
1.2111,295.05,9.167,285120
1.21,295.28,9.2999,284910
1.209,295.51,9.4266,284700
1.208,295.74,9.5469,284490
1.207,295.96,9.661,284290
1.2061,296.17,9.7687,284100
1.2051,296.37,9.8702,283910
1.2042,296.57,9.9655,283720
1.2033,296.76,10.055,283550
1.2025,296.94,10.138,283380
1.2017,297.11,10.216,283210
1.2009,297.27,10.288,283060
1.2002,297.43,10.354,282910
1.1995,297.57,10.415,282770
1.1988,297.73,10.482,282620
1.1979,297.92,10.558,282440
1.1968,298.14,10.644,282230
1.1956,298.38,10.739,281990
1.1943,298.66,10.842,281710
1.1927,298.98,10.953,281400
1.191,299.32,11.069,281050
1.1891,299.71,11.191,280660
1.187,300.13,11.315,280220
1.1846,300.59,11.44,279740
1.182,301.09,11.564,279210
1.1792,301.63,11.683,278630
1.176,302.21,11.794,278000
1.1726,302.84,11.894,277300
1.1689,303.5,11.979,276540
1.1649,304.2,12.044,275720
1.1605,304.94,12.086,274830
1.1558,305.72,12.098,273870
1.1508,306.53,12.077,272830
1.1454,307.36,12.018,271730
1.1396,308.22,11.916,270540
1.1335,309.09,11.767,269280
1.127,309.98,11.566,267950
1.1201,310.86,11.312,266540
1.1129,311.74,11.001,265060
1.1054,312.61,10.632,263510
1.0976,313.45,10.205,261890
1.0895,314.26,9.7197,260210
1.0811,315.03,9.1779,258470
1.0726,315.75,8.5819,256690
1.0638,316.42,7.9351,254870
1.0549,317.02,7.241,253020
1.0459,317.56,6.5042,251140
1.0369,318.03,5.728,249250
1.0279,318.42,4.9073,247360
1.0189,318.75,4.0355,245470
1.0101,319,3.105,243610
1.0017,319.18,2.0969,241850
0.99441,319.3,0.97285,240310
0.98913,319.35,-0.33068,239200
0.98736,319.36,-1.8947,238820
0.9908,319.29,-3.7759,239550
1.0006,319.09,-5.9251,241600
1.0159,318.67,-8.1212,244840
1.0341,317.97,-10.021,248660
1.0516,317.06,-11.397,252330
1.0666,316.07,-12.279,255450
1.0791,315.07,-12.823,258050
1.0898,314.09,-13.159,260280
1.0993,313.15,-13.357,262230
1.1077,312.24,-13.45,263970
1.1151,311.37,-13.461,265510
1.1218,310.56,-13.411,266880
1.1277,309.8,-13.318,268100
1.133,309.09,-13.193,269180
1.1377,308.44,-13.048,270150
1.1419,307.83,-12.89,271020
1.1457,307.28,-12.725,271790
1.149,306.77,-12.558,272480
1.152,306.3,-12.393,273090
1.1547,305.89,-12.234,273640
1.1571,305.51,-12.082,274120
1.1591,305.17,-11.939,274540
1.1609,304.87,-11.806,274920
1.1625,304.61,-11.686,275240
1.1639,304.38,-11.577,275520
1.1651,304.18,-11.483,275760
1.1661,304.01,-11.401,275970
1.167,303.85,-11.321,276150
1.168,303.69,-11.235,276350
1.169,303.51,-11.142,276560
1.1701,303.32,-11.043,276780
1.1712,303.12,-10.936,277010
1.1723,302.92,-10.822,277240
1.1735,302.7,-10.702,277490
1.1748,302.48,-10.574,277740
1.1761,302.25,-10.439,278000
1.1773,302.01,-10.297,278260
1.1787,301.77,-10.148,278530
1.18,301.52,-9.9918,278800
1.1813,301.27,-9.8293,279080
1.1827,301.02,-9.6604,279350
1.1841,300.76,-9.4854,279630
1.1854,300.49,-9.3045,279910
1.1868,300.23,-9.1181,280190
1.1881,299.97,-8.9267,280460
1.1895,299.7,-8.7306,280740
1.1908,299.44,-8.5302,281010
1.1921,299.17,-8.3261,281280
1.1934,298.91,-8.1186,281540
1.1947,298.65,-7.9084,281800
1.196,298.39,-7.6958,282050
1.1972,298.14,-7.4814,282300
1.1984,297.89,-7.2656,282550
1.1996,297.65,-7.049,282790
1.2007,297.41,-6.832,283020
1.2018,297.17,-6.6151,283240
1.2029,296.94,-6.3985,283460
1.204,296.71,-6.1835,283680
1.205,296.49,-5.968,283880
1.206,296.28,-5.7573,284080
1.2069,296.07,-5.5483,284280
1.208,295.85,-5.3124,284480
1.2091,295.59,-5.0372,284720
1.2104,295.3,-4.7299,284980
1.2117,295,-4.3986,285250
1.2131,294.7,-4.0525,285520
1.2144,294.4,-3.7013,285780
1.2156,294.11,-3.3543,286040
1.2168,293.84,-3.02,286270
1.2179,293.59,-2.7052,286490
1.2188,293.36,-2.4149,286680
1.2197,293.16,-2.1524,286860
1.2204,292.98,-1.919,287010
1.2211,292.83,-1.7146,287140
1.2216,292.69,-1.5381,287250
1.2221,292.57,-1.3874,287350
1.2225,292.47,-1.26,287430
1.2229,292.38,-1.1533,287510
1.2232,292.31,-1.0646,287570
1.2235,292.24,-0.99134,287620
1.2237,292.19,-0.93117,287670
1.2239,292.14,-0.88198,287710
1.2241,292.09,-0.84193,287750
1.2242,292.05,-0.80943,287780
1.2244,292.02,-0.78313,287810
1.2245,291.99,-0.76191,287830
1.2246,291.96,-0.74485,287860
1.2247,291.93,-0.73122,287880
1.2248,291.91,-0.72043,287900
1.2249,291.88,-0.71204,287920
1.225,291.86,-0.70573,287940
1.2251,291.84,-0.70134,287960
1.2252,291.81,-0.69852,287980
1.2253,291.79,-0.69818,287990
1.2464,286.28,5.6433E-05,292240
1.2464,286.28,0.032216,292240
1.2463,286.28,0.064155,292240
1.2463,286.28,0.096306,292230
1.2463,286.29,0.12915,292230
1.2463,286.29,0.16321,292230
1.2463,286.3,0.19903,292220
1.2462,286.31,0.23723,292220
1.2462,286.32,0.27848,292210
1.2462,286.33,0.32354,292200
1.2461,286.35,0.37327,292190
1.246,286.37,0.42861,292170
1.2459,286.39,0.49071,292150
1.2458,286.42,0.56082,292130
1.2457,286.46,0.64044,292100
1.2455,286.51,0.73124,292070
1.2453,286.56,0.83514,292030
1.2451,286.63,0.95422,291980
1.2448,286.72,1.0907,291920
1.2444,286.81,1.2469,291840
1.244,286.93,1.4248,291760
1.2435,287.07,1.6261,291650
1.2429,287.23,1.852,291530
1.2422,287.42,2.1022,291400
1.2414,287.63,2.3756,291240
1.2405,287.86,2.669,291060
1.2396,288.12,2.9779,290870
1.2385,288.39,3.296,290660
1.2374,288.67,3.6156,290440
1.2363,288.96,3.9288,290220
1.2352,289.25,4.2265,290000
1.2342,289.52,4.5022,289780
1.2332,289.77,4.7468,289590
1.2323,289.99,4.9535,289410
1.2315,290.19,5.1418,289250
1.2307,290.39,5.3304,289090
1.2299,290.6,5.5192,288920
1.229,290.82,5.7084,288740
1.2281,291.04,5.8976,288560
1.2272,291.27,6.0863,288380
1.2263,291.5,6.2743,288190
1.2253,291.73,6.461,287990
1.2243,291.97,6.6461,287800
1.2233,292.21,6.8292,287590
1.2223,292.46,7.0098,287390
1.2213,292.71,7.1876,287180
1.2202,292.96,7.3622,286970
1.2192,293.21,7.5331,286750
1.2181,293.46,7.7001,286530
1.217,293.71,7.8628,286320
1.2159,293.96,8.0208,286100
1.2148,294.21,8.1739,285880
1.2138,294.46,8.3218,285660
1.2127,294.71,8.4643,285440
1.2116,294.95,8.6013,285220
1.2106,295.19,8.7325,285010
1.2095,295.42,8.8579,284800
1.2085,295.65,8.9773,284590
1.2075,295.87,9.0908,284390
1.2065,296.09,9.1983,284190
1.2055,296.3,9.2999,283990
1.2046,296.5,9.3955,283800
1.2037,296.7,9.4854,283620
1.2028,296.89,9.5695,283440
1.202,297.07,9.6481,283270
1.2012,297.24,9.7211,283110
1.2004,297.4,9.7892,282960
1.1997,297.55,9.8513,282810
1.199,297.7,9.9092,282670
1.1983,297.85,9.9719,282520
1.1974,298.04,10.044,282340
1.1964,298.25,10.125,282130
1.1952,298.5,10.214,281890
1.1938,298.78,10.311,281620
1.1923,299.09,10.416,281310
1.1906,299.43,10.525,280960
1.1887,299.81,10.64,280570
1.1866,300.23,10.757,280140
1.1842,300.68,10.875,279670
1.1817,301.18,10.991,279140
1.1788,301.71,11.103,278570
1.1757,302.29,11.208,277940
1.1724,302.91,11.302,277250
1.1687,303.56,11.382,276500
1.1647,304.26,11.444,275680
1.1604,304.99,11.483,274800
1.1557,305.75,11.495,273850
1.1508,306.55,11.476,272830
1.1454,307.38,11.42,271740
1.1397,308.23,11.324,270570
1.1336,309.09,11.184,269320
1.1272,309.96,10.995,268000
1.1205,310.84,10.755,266610
1.1134,311.71,10.462,265140
1.1059,312.57,10.114,263610
1.0982,313.41,9.7111,262010
1.0902,314.21,9.2528,260340
1.0819,314.98,8.7407,258630
1.0734,315.7,8.1771,256860
1.0647,316.36,7.565,255060
1.0559,316.97,6.9076,253220
1.047,317.5,6.2092,251370
1.0381,317.97,5.4725,249500
1.0292,318.38,4.6923,247630
1.0203,318.71,3.8615,245760
1.0116,318.97,2.9714,243940
1.0035,319.15,2.0021,242230
0.99648,319.28,0.91463,240750
0.99164,319.33,-0.35205,239730
0.99042,319.33,-1.8706,239470
0.99438,319.25,-3.6825,240300
1.0044,319.03,-5.7222,242410
1.0194,318.58,-7.7703,245580
1.0369,317.87,-9.5185,249230
1.0535,316.98,-10.782,252710
1.0677,316.02,-11.604,255690
1.0798,315.04,-12.122,258190
1.0902,314.09,-12.449,260360
1.0995,313.16,-12.645,262270
1.1077,312.27,-12.74,263970
1.115,311.42,-12.757,265490
1.1216,310.62,-12.716,266830
1.1274,309.87,-12.633,268030
1.1326,309.17,-12.52,269110
1.1373,308.53,-12.386,270070
1.1415,307.93,-12.24,270920
1.1452,307.38,-12.087,271690
1.1485,306.88,-11.932,272370
1.1515,306.42,-11.778,272980
1.1541,306,-11.629,273520
1.1565,305.63,-11.486,274000
1.1585,305.3,-11.352,274420
1.1603,305,-11.228,274790
1.1619,304.74,-11.116,275110
1.1633,304.51,-11.013,275390
1.1644,304.31,-10.925,275630
1.1654,304.14,-10.848,275840
1.1664,303.99,-10.773,276020
1.1673,303.82,-10.692,276220
1.1683,303.64,-10.604,276430
1.1694,303.46,-10.511,276650
1.1705,303.26,-10.41,276870
1.1717,303.05,-10.303,277110
1.1729,302.84,-10.19,277360
1.1741,302.62,-10.069,277610
1.1754,302.39,-9.942,277860
1.1767,302.15,-9.808,278130
1.178,301.91,-9.6675,278400
1.1793,301.67,-9.5204,278670
1.1807,301.41,-9.367,278940
1.182,301.16,-9.2076,279220
1.1834,300.9,-9.0422,279500
1.1848,300.64,-8.8714,279780
1.1861,300.37,-8.6953,280050
1.1875,300.11,-8.5143,280330
1.1888,299.84,-8.3288,280610
1.1902,299.58,-8.1393,280880
1.1915,299.31,-7.9461,281150
1.1928,299.05,-7.7497,281410
1.1941,298.79,-7.5506,281670
1.1954,298.53,-7.3492,281930
1.1966,298.28,-7.146,282180
1.1978,298.03,-6.9415,282430
1.199,297.78,-6.736,282670
1.2002,297.54,-6.5302,282900
1.2013,297.3,-6.3244,283130
1.2024,297.07,-6.1187,283350
1.2034,296.84,-5.9145,283570
1.2045,296.62,-5.7097,283780
1.2055,296.4,-5.5095,283980
1.2064,296.19,-5.3107,284180
1.2075,295.96,-5.0864,284390
1.2086,295.7,-4.8245,284620
1.21,295.41,-4.5319,284890
1.2113,295.1,-4.2163,285160
1.2127,294.79,-3.8863,285440
1.214,294.49,-3.5512,285710
1.2153,294.19,-3.2198,285970
1.2165,293.91,-2.9003,286210
1.2176,293.65,-2.5991,286430
1.2186,293.42,-2.3212,286630
1.2195,293.21,-2.0698,286810
1.2202,293.03,-1.846,286970
1.2209,292.87,-1.65,287100
1.2215,292.73,-1.4806,287220
1.222,292.61,-1.3359,287320
1.2224,292.5,-1.2136,287410
1.2228,292.41,-1.1111,287490
1.2231,292.33,-1.0258,287550
1.2234,292.26,-0.95538,287610
1.2236,292.2,-0.89752,287660
1.2239,292.15,-0.85022,287700
1.224,292.11,-0.8117,287740
1.2242,292.07,-0.78044,287770
1.2244,292.03,-0.75514,287800
1.2245,292,-0.73472,287830
1.2246,291.97,-0.71831,287850
1.2247,291.94,-0.70519,287880
1.2248,291.91,-0.6948,287900
1.2249,291.89,-0.68673,287920
1.225,291.86,-0.68066,287940
1.2251,291.84,-0.67643,287960
1.2252,291.82,-0.67372,287970
1.2253,291.79,-0.67339,287990
1.2463,286.3,5.4213E-05,292220
1.2463,286.3,0.030998,292220
1.2463,286.3,0.06173,292220
1.2463,286.3,0.092666,292220
1.2463,286.31,0.12427,292220
1.2462,286.31,0.15703,292210
1.2462,286.32,0.19149,292210
1.2462,286.33,0.22824,292200
1.2461,286.34,0.26792,292190
1.2461,286.35,0.31126,292180
1.246,286.37,0.35907,292170
1.2459,286.39,0.41229,292160
1.2459,286.42,0.47197,292140
1.2457,286.45,0.53936,292110
1.2456,286.49,0.61586,292080
1.2454,286.54,0.70308,292050
1.2452,286.59,0.80284,292010
1.2449,286.67,0.91713,291950
1.2446,286.75,1.0481,291890
1.2443,286.85,1.1978,291820
1.2438,286.98,1.3683,291720
1.2433,287.12,1.5611,291620
1.2427,287.29,1.7772,291490
1.242,287.48,2.0165,291350
1.2412,287.69,2.2777,291190
1.2403,287.93,2.5578,291010
1.2393,288.2,2.8523,290810
1.2382,288.48,3.1553,290600
1.2371,288.77,3.4596,290370
1.236,289.06,3.7573,290150
1.2348,289.35,4.0402,289920
1.2338,289.63,4.302,289700
1.2328,289.88,4.534,289500
1.2319,290.1,4.73,289320
1.2311,290.3,4.9085,289160
1.2303,290.51,5.0872,289000
1.2294,290.72,5.266,288830
1.2285,290.94,5.4451,288650
1.2277,291.17,5.6241,288470
1.2267,291.39,5.8026,288280
1.2258,291.63,5.9803,288090
1.2248,291.86,6.1568,287890
1.2238,292.1,6.3317,287700
1.2228,292.34,6.5046,287490
1.2218,292.59,6.6751,287280
1.2208,292.84,6.8429,287070
1.2197,293.09,7.0076,286860
1.2186,293.34,7.1689,286650
1.2176,293.59,7.3263,286430
1.2165,293.84,7.4797,286210
1.2154,294.09,7.6286,285990
1.2143,294.34,7.7729,285770
1.2132,294.59,7.9122,285550
1.2122,294.84,8.0465,285340
1.2111,295.08,8.1755,285120
1.21,295.32,8.299,284910
1.209,295.55,8.417,284700
1.208,295.78,8.5295,284490
1.207,296,8.6363,284280
1.206,296.22,8.7375,284080
1.205,296.42,8.833,283890
1.2041,296.63,8.923,283700
1.2032,296.82,9.0076,283520
1.2023,297.01,9.0867,283350
1.2015,297.19,9.1607,283180
1.2007,297.35,9.2293,283020
1.2,297.52,9.2934,282860
1.1992,297.67,9.3518,282720
1.1985,297.81,9.4062,282580
1.1978,297.97,9.4652,282430
1.1969,298.15,9.533,282250
1.1959,298.36,9.6091,282040
1.1947,298.61,9.6931,281800
1.1934,298.88,9.7845,281530
1.1919,299.19,9.8823,281220
1.1902,299.53,9.9856,280880
1.1883,299.91,10.093,280490
1.1862,300.32,10.203,280070
1.1839,300.77,10.314,279600
1.1813,301.26,10.423,279080
1.1785,301.79,10.529,278510
