Density,Momentum_x,Momentum_y,Energy
1.2235,288.85,-0.82312,287390
1.2234,288.86,-0.81957,287380
1.2234,288.88,-0.81729,287370
1.2233,288.89,-0.81698,287360
1.249,285.55,4.3854E-05,292760
1.249,285.55,0.029436,292760
1.249,285.55,0.058615,292760
1.249,285.55,0.087835,292760
1.249,285.54,0.11738,292760
1.249,285.54,0.14753,292770
1.249,285.54,0.17862,292770
1.249,285.53,0.21098,292770
1.249,285.53,0.24497,292780
1.249,285.52,0.28099,292780
1.2491,285.52,0.31947,292780
1.2491,285.51,0.3609,292790
1.2491,285.5,0.40582,292800
1.2492,285.49,0.45485,292800
1.2492,285.48,0.50869,292810
1.2493,285.46,0.56813,292830
1.2493,285.44,0.63409,292840
1.2494,285.42,0.70764,292850
1.2495,285.39,0.78999,292870
1.2496,285.36,0.88256,292890
1.2497,285.33,0.98693,292920
1.2499,285.29,1.105,292950
1.25,285.24,1.2387,292980
1.2502,285.19,1.3904,293020
1.2504,285.12,1.5625,293060
1.2507,285.06,1.7577,293110
1.251,284.98,1.9787,293160
1.2513,284.89,2.2281,293220
1.2516,284.8,2.5086,293290
1.2519,284.69,2.8221,293360
1.2523,284.58,3.1703,293430
1.2527,284.47,3.5536,293510
1.2531,284.35,3.9717,293590
1.2535,284.22,4.4223,293670
1.2539,284.1,4.9018,293750
1.2543,283.98,5.4047,293830
1.2546,283.87,5.9233,293900
1.2549,283.77,6.4487,293960
1.2552,283.68,6.9702,294020
1.2554,283.6,7.4752,294060
1.2556,283.53,7.9567,294100
1.2558,283.47,8.39,294130
1.2559,283.43,8.7833,294150
1.256,283.39,9.1808,294170
1.256,283.36,9.5898,294180
1.2561,283.33,10.011,294190
1.2561,283.31,10.444,294200
1.2561,283.29,10.889,294200
1.2561,283.28,11.346,294190
1.256,283.28,11.813,294180
1.2559,283.28,12.291,294160
1.2558,283.3,12.779,294140
1.2557,283.32,13.277,294110
1.2555,283.35,13.783,294070
1.2553,283.39,14.297,294030
1.255,283.44,14.817,293970
1.2547,283.5,15.343,293910
1.2543,283.57,15.874,293840
1.254,283.65,16.408,293770
1.2535,283.74,16.944,293680
1.2531,283.84,17.481,293590
1.2526,283.96,18.018,293480
1.252,284.08,18.552,293370
1.2514,284.21,19.083,293250
1.2508,284.36,19.609,293130
1.2501,284.51,20.129,292990
1.2494,284.67,20.642,292850
1.2487,284.84,21.145,292710
1.2479,285.02,21.639,292550
1.2471,285.2,22.122,292390
1.2463,285.4,22.593,292230
1.2455,285.59,23.051,292060
1.2446,285.79,23.495,291890
1.2438,285.99,23.925,291720
1.2429,286.2,24.339,291540
1.242,286.4,24.738,291360
1.2411,286.61,25.121,291180
1.2402,286.82,25.487,291010
1.2394,287.02,25.837,290830
1.2385,287.23,26.171,290650
1.2376,287.43,26.487,290480
1.2368,287.62,26.788,290310
1.236,287.82,27.072,290140
1.2352,288,27.34,289980
1.2344,288.18,27.593,289820
1.2336,288.36,27.827,289670
1.2328,288.54,28.064,289510
1.2319,288.74,28.33,289340
1.2309,288.98,28.626,289130
1.2297,289.25,28.95,288880
1.2284,289.56,29.303,288610
1.2268,289.91,29.681,288310
1.2251,290.29,30.083,287960
1.2232,290.72,30.504,287570
1.2211,291.2,30.943,287140
1.2187,291.72,31.394,286660
1.2161,292.3,31.852,286130
1.2132,292.93,32.311,285550
1.21,293.61,32.766,284910
1.2066,294.35,33.208,284200
1.2028,295.14,33.629,283430
1.1986,295.99,34.021,282600
1.1942,296.9,34.375,281690
1.1893,297.86,34.68,280700
1.1841,298.87,34.927,279650
1.1785,299.93,35.107,278510
1.1726,301.03,35.209,277290
1.1662,302.16,35.225,276000
1.1595,303.32,35.145,274630
1.1524,304.51,34.962,273170
1.1449,305.7,34.67,271640
1.1371,306.9,34.262,270030
1.1289,308.09,33.735,268350
1.1204,309.27,33.085,266600
1.1116,310.42,32.311,264780
1.1024,311.53,31.413,262890
1.093,312.6,30.391,260940
1.0834,313.61,29.249,258940
1.0735,314.55,27.99,256880
1.0634,315.43,26.621,254780
1.0531,316.22,25.146,252640
1.0427,316.92,23.574,250460
1.0321,317.53,21.913,248250
1.0215,318.05,20.171,246020
1.0108,318.46,18.359,243770
1.0001,318.78,16.488,241510
0.98938,318.99,14.566,239250
0.97868,319.09,12.607,236980
0.968,319.1,10.619,234720
0.95733,319,8.5978,232450
0.94667,318.81,6.5414,230180
0.93601,318.51,4.4562,227900
0.9254,318.13,2.3544,225630
0.91481,317.63,0.24046,223360
0.90434,317.07,-1.8681,221110
0.89389,316.38,-3.9755,218860
0.88368,315.68,-6.0552,216660
0.87352,314.8,-8.1504,214450
0.86417,314.05,-10.216,212430
0.85507,312.98,-12.356,210440
0.84681,312.27,-14.275,208660
0.8342,310.65,-15.921,205880
0.81618,309.28,-16.474,202010
0.79699,307.11,-17.729,197830
0.81974,308.07,-22.092,202650
0.94269,310.99,-35.7,228780
1.0741,309.14,-44.323,256720
1.1162,306.56,-44.673,265590
1.1228,305.41,-42.958,266900
1.1282,304.4,-41.791,267980
1.1376,303.18,-41.035,269920
1.1467,302.01,-40.261,271780
1.1538,300.97,-39.442,273250
1.1599,300.02,-38.64,274500
1.1656,299.13,-37.865,275660
1.1707,298.29,-37.106,276700
1.1753,297.53,-36.364,277640
1.1794,296.82,-35.642,278480
1.1832,296.17,-34.942,279240
1.1865,295.57,-34.266,279930
1.1896,295.02,-33.618,280550
1.1923,294.53,-32.998,281100
1.1947,294.07,-32.409,281600
1.1969,293.67,-31.852,282040
1.1989,293.3,-31.33,282440
1.2006,292.97,-30.844,282790
1.2022,292.67,-30.393,283100
1.2035,292.41,-29.979,283380
1.2047,292.18,-29.604,283620
1.2058,291.98,-29.263,283830
1.2067,291.8,-28.964,284020
1.2075,291.65,-28.698,284180
1.2082,291.5,-28.431,284330
1.209,291.35,-28.15,284490
1.2098,291.19,-27.852,284650
1.2106,291.03,-27.539,284820
1.2115,290.86,-27.209,284990
1.2123,290.69,-26.863,285170
1.2132,290.52,-26.501,285340
1.2141,290.35,-26.124,285520
1.215,290.17,-25.731,285700
1.2159,289.99,-25.323,285880
1.2167,289.82,-24.9,286060
1.2176,289.64,-24.463,286240
1.2185,289.47,-24.012,286410
1.2194,289.3,-23.549,286590
1.2202,289.13,-23.073,286760
1.221,288.97,-22.586,286920
1.2218,288.81,-22.089,287080
1.2226,288.66,-21.583,287240
1.2233,288.52,-21.069,287390
1.224,288.38,-20.548,287530
1.2247,288.24,-20.021,287670
1.2253,288.12,-19.49,287800
1.2259,288,-18.956,287920
1.2265,287.9,-18.419,288030
1.227,287.8,-17.882,288140
1.2275,287.71,-17.346,288240
1.228,287.63,-16.811,288330
1.2284,287.55,-16.28,288410
1.2287,287.49,-15.752,288480
1.2291,287.43,-15.23,288550
1.2294,287.39,-14.714,288610
1.2296,287.35,-14.205,288660
1.2298,287.32,-13.703,288700
1.23,287.29,-13.211,288740
1.2302,287.28,-12.727,288770
1.2303,287.27,-12.254,288800
1.2304,287.26,-11.79,288820
1.2304,287.27,-11.338,288830
1.2305,287.27,-10.896,288840
1.2305,287.29,-10.467,288840
1.2305,287.3,-10.045,288840
1.2305,287.33,-9.6451,288830
1.2304,287.35,-9.2392,288820
1.2303,287.39,-8.7832,288810
1.2302,287.43,-8.2845,288790
1.2301,287.49,-7.7549,288760
1.2299,287.56,-7.2066,288720
1.2296,287.63,-6.6516,288670
1.2294,287.72,-6.1013,288610
1.229,287.81,-5.5657,288550
1.2287,287.91,-5.0531,288480
1.2284,288.01,-4.5698,288410
1.228,288.1,-4.1206,288340
1.2277,288.2,-3.7081,288270
1.2273,288.29,-3.3336,288200
1.227,288.38,-2.9968,288130
1.2267,288.46,-2.6967,288070
1.2264,288.54,-2.4313,288010
1.2261,288.61,-2.1982,287950
1.2259,288.67,-1.9947,287900
1.2256,288.72,-1.8181,287860
1.2254,288.78,-1.6654,287820
1.2252,288.82,-1.5341,287780
1.2251,288.86,-1.4214,287740
1.2249,288.9,-1.3252,287710
1.2248,288.93,-1.2432,287690
1.2247,288.96,-1.1734,287660
1.2246,288.99,-1.1143,287640
1.2245,289.01,-1.0643,287620
1.2244,289.04,-1.022,287600
1.2243,289.06,-0.98629,287580
1.2242,289.07,-0.95621,287570
1.2241,289.09,-0.93089,287550
1.2241,289.11,-0.90961,287540
1.224,289.12,-0.89177,287530
1.2239,289.13,-0.87685,287520
1.2239,289.15,-0.86444,287500
1.2238,289.16,-0.85419,287490
1.2238,289.17,-0.84585,287480
1.2237,289.18,-0.83921,287470
1.2237,289.2,-0.83412,287460
1.2236,289.21,-0.83053,287450
1.2236,289.22,-0.82821,287450
1.2236,289.23,-0.82788,287440
1.2489,285.56,4.4616E-05,292750
1.2489,285.56,0.029894,292750
1.2489,285.56,0.059526,292750
1.2489,285.56,0.089199,292750
1.2489,285.56,0.1192,292760
1.2489,285.56,0.14982,292760
1.2489,285.55,0.18139,292760
1.249,285.55,0.21424,292760
1.249,285.54,0.24875,292760
1.249,285.54,0.28532,292770
1.249,285.53,0.32438,292770
1.249,285.52,0.36644,292780
1.2491,285.52,0.41204,292790
1.2491,285.5,0.4618,292790
1.2492,285.49,0.51643,292800
1.2492,285.48,0.57674,292810
1.2493,285.46,0.64366,292830
1.2494,285.44,0.71827,292840
1.2494,285.41,0.80178,292860
1.2495,285.38,0.89563,292880
1.2497,285.35,1.0014,292900
1.2498,285.31,1.121,292930
1.2499,285.27,1.2565,292960
1.2501,285.22,1.4101,293000
1.2503,285.16,1.5843,293040
1.2506,285.09,1.7817,293080
1.2508,285.02,2.0052,293130
1.2511,284.94,2.2572,293190
1.2514,284.85,2.5404,293250
1.2517,284.75,2.8567,293320
1.2521,284.65,3.2076,293390
1.2524,284.54,3.5936,293460
1.2528,284.43,4.0141,293530
1.2532,284.32,4.4668,293610
1.2535,284.21,4.948,293680
1.2539,284.1,5.4518,293750
1.2542,284,5.9708,293810
1.2544,283.91,6.4958,293860
1.2547,283.83,7.0162,293910
1.2549,283.76,7.5195,293950
1.255,283.7,7.9987,293980
1.2551,283.66,8.4294,294000
1.2552,283.63,8.82,294020
1.2553,283.6,9.2144,294030
1.2553,283.57,9.6197,294030
1.2553,283.55,10.037,294040
1.2553,283.54,10.465,294040
1.2553,283.53,10.905,294030
1.2552,283.53,11.355,294020
1.2551,283.54,11.816,294000
1.255,283.55,12.287,293980
1.2549,283.57,12.767,293950
1.2547,283.61,13.256,293910
1.2545,283.65,13.753,293870
1.2542,283.69,14.257,293820
1.2539,283.75,14.767,293760
1.2536,283.82,15.282,293690
1.2532,283.9,15.8,293610
1.2528,283.99,16.322,293530
1.2523,284.09,16.845,293440
1.2518,284.2,17.368,293340
1.2513,284.32,17.891,293230
1.2507,284.45,18.41,293120
1.2501,284.59,18.926,293000
1.2495,284.74,19.437,292870
1.2488,284.9,19.942,292730
1.2481,285.06,20.439,292590
1.2473,285.24,20.928,292440
1.2466,285.42,21.406,292280
1.2458,285.61,21.873,292120
1.2449,285.8,22.329,291950
1.2441,286,22.772,291780
1.2432,286.2,23.201,291610
1.2424,286.4,23.616,291440
1.2415,286.61,24.016,291260
1.2406,286.81,24.401,291080
1.2397,287.02,24.771,290900
1.2389,287.22,25.125,290730
1.238,287.43,25.462,290550
1.2371,287.63,25.784,290380
1.2363,287.83,26.09,290200
1.2354,288.02,26.38,290030
1.2346,288.21,26.654,289870
1.2338,288.4,26.912,289710
1.233,288.58,27.156,289550
1.2323,288.75,27.381,289400
1.2315,288.93,27.61,289240
1.2306,289.13,27.867,289070
1.2296,289.36,28.152,288860
1.2284,289.63,28.465,288620
1.2271,289.93,28.805,288350
1.2256,290.27,29.169,288050
1.2239,290.65,29.557,287710
1.222,291.08,29.964,287330
1.2199,291.54,30.387,286900
1.2176,292.06,30.822,286430
1.215,292.62,31.265,285910
1.2122,293.24,31.709,285340
1.209,293.9,32.149,284710
1.2056,294.63,32.577,284010
1.2019,295.4,32.985,283260
1.1979,296.24,33.366,282440
1.1935,297.12,33.71,281540
1.1887,298.06,34.009,280580
1.1836,299.05,34.251,279540
1.1781,300.08,34.429,278420
1.1723,301.16,34.533,277230
1.166,302.27,34.553,275960
1.1594,303.41,34.481,274610
1.1525,304.57,34.31,273180
1.1451,305.75,34.033,271680
1.1374,306.93,33.644,270090
1.1294,308.1,33.138,268440
1.121,309.26,32.513,266710
1.1123,310.39,31.766,264920
1.1033,311.49,30.898,263060
1.094,312.55,29.91,261140
1.0845,313.55,28.803,259170
1.0747,314.49,27.581,257140
1.0647,315.36,26.251,255070
1.0546,316.15,24.816,252950
1.0443,316.86,23.285,250800
1.0339,317.48,21.666,248620
1.0234,318,19.968,246410
1.0128,318.42,18.199,244190
1.0022,318.75,16.37,241950
0.99158,318.97,14.491,239710
0.98098,319.1,12.574,237470
0.97041,319.12,10.628,235230
0.95984,319.05,8.6477,232980
0.94928,318.88,6.6319,230740
0.93872,318.6,4.5867,228480
0.9282,318.24,2.5242,226230
0.9177,317.78,0.44849,223980
0.90732,317.24,-1.6226,221750
0.89697,316.59,-3.6952,219520
0.88685,315.91,-5.7418,217340
0.87683,315.07,-7.8091,215170
0.86758,314.34,-9.8445,213170
0.85855,313.32,-11.943,211190
0.84993,312.58,-13.802,209330
0.83678,311.01,-15.299,206450
0.8185,309.59,-15.945,202520
0.80232,307.83,-17.216,199000
0.83144,309.04,-22.771,205180
0.95495,311.67,-36.15,231440
1.0764,309.62,-43.599,257260
1.1142,307.19,-43.759,265190
1.1207,306.04,-42.176,266480
1.1267,304.98,-41.091,267710
1.1364,303.77,-40.361,269690
1.1453,302.6,-39.606,271540
1.1525,301.57,-38.81,273000
1.1587,300.62,-38.03,274260
1.1643,299.74,-37.273,275420
1.1694,298.91,-36.532,276460
1.174,298.15,-35.807,277400
1.1781,297.45,-35.102,278240
1.1819,296.81,-34.419,279000
1.1852,296.22,-33.759,279680
1.1882,295.68,-33.126,280300
1.191,295.18,-32.522,280850
1.1934,294.74,-31.948,281350
1.1956,294.33,-31.406,281790
1.1975,293.97,-30.897,282190
1.1993,293.64,-30.423,282540
1.2008,293.35,-29.985,282850
1.2022,293.09,-29.582,283130
1.2034,292.86,-29.216,283370
1.2044,292.66,-28.884,283580
1.2053,292.48,-28.594,283770
1.2061,292.33,-28.335,283930
1.2069,292.18,-28.075,284080
1.2076,292.03,-27.801,284230
1.2084,291.87,-27.512,284400
1.2093,291.71,-27.207,284570
1.2101,291.55,-26.886,284740
1.211,291.38,-26.55,284920
1.2119,291.2,-26.198,285090
1.2128,291.03,-25.83,285270
1.2136,290.85,-25.448,285450
1.2145,290.67,-25.051,285640
1.2154,290.5,-24.639,285820
1.2163,290.32,-24.214,286000
1.2172,290.15,-23.775,286170
1.2181,289.97,-23.324,286350
1.2189,289.8,-22.861,286520
1.2198,289.64,-22.386,286690
1.2206,289.48,-21.902,286850
1.2214,289.32,-21.408,287010
1.2221,289.17,-20.907,287170
1.2228,289.03,-20.398,287320
1.2235,288.89,-19.884,287460
1.2242,288.76,-19.365,287590
1.2248,288.64,-18.843,287720
1.2254,288.53,-18.318,287840
1.226,288.42,-17.792,287950
1.2265,288.32,-17.267,288050
1.227,288.23,-16.743,288150
1.2274,288.15,-16.221,288240
1.2278,288.08,-15.703,288320
1.2282,288.02,-15.19,288390
1.2285,287.96,-14.682,288460
1.2288,287.92,-14.181,288510
1.229,287.88,-13.688,288570
1.2292,287.85,-13.202,288610
1.2294,287.82,-12.725,288650
1.2296,287.8,-12.257,288680
1.2297,287.79,-11.799,288700
1.2298,287.78,-11.351,288720
1.2299,287.78,-10.914,288740
1.2299,287.79,-10.489,288750
1.2299,287.8,-10.07,288750
1.2299,287.81,-9.6732,288750
1.2299,287.83,-9.27,288750
1.2299,287.86,-8.8166,288740
1.2298,287.89,-8.3204,288730
1.2297,287.94,-7.7928,288700
1.2295,288,-7.246,288670
1.2293,288.06,-6.6918,288630
1.2291,288.14,-6.1417,288580
1.2288,288.22,-5.6057,288530
1.2285,288.3,-5.0921,288470
1.2282,288.39,-4.6075,288410
1.2279,288.48,-4.1565,288340
1.2276,288.57,-3.7421,288280
1.2273,288.65,-3.3654,288210
1.227,288.73,-3.0265,288150
1.2267,288.81,-2.7243,288090
1.2264,288.88,-2.4569,288040
1.2262,288.94,-2.222,287990
1.2259,289,-2.0168,287940
1.2257,289.06,-1.8386,287900
1.2255,289.1,-1.6845,287860
1.2254,289.15,-1.5519,287820
1.2252,289.19,-1.4382,287790
1.2251,289.22,-1.341,287760
1.2249,289.25,-1.2581,287740
1.2248,289.28,-1.1877,287720
1.2247,289.31,-1.1279,287690
1.2246,289.33,-1.0774,287670
1.2245,289.35,-1.0346,287660
1.2244,289.37,-0.99853,287640
1.2244,289.39,-0.96812,287630
1.2243,289.4,-0.94253,287610
1.2242,289.42,-0.92102,287600
1.2242,289.43,-0.90298,287590
1.2241,289.44,-0.8879,287580
1.2241,289.46,-0.87534,287570
1.224,289.47,-0.86499,287560
1.224,289.48,-0.85655,287550
1.2239,289.49,-0.84984,287540
1.2239,289.5,-0.84469,287530
1.2238,289.51,-0.84106,287520
1.2238,289.53,-0.83872,287510
1.2238,289.54,-0.83839,287500
1.2489,285.58,4.5353E-05,292740
1.2489,285.58,0.030335,292740
1.2489,285.57,0.060405,292740
1.2489,285.57,0.090515,292740
1.2489,285.57,0.12095,292750
1.2489,285.57,0.15203,292750
1.2489,285.57,0.18406,292750
1.2489,285.56,0.21739,292750
1.2489,285.56,0.2524,292750
1.2489,285.55,0.2895,292760
1.249,285.55,0.32912,292760
1.249,285.54,0.37178,292770
1.249,285.53,0.41803,292770
1.2491,285.52,0.46849,292780
1.2491,285.51,0.52389,292790
1.2492,285.49,0.58504,292800
1.2492,285.48,0.65288,292810
1.2493,285.46,0.72849,292830
1.2494,285.43,0.81312,292840
1.2495,285.41,0.90819,292860
1.2496,285.38,1.0153,292880
1.2497,285.34,1.1364,292910
1.2498,285.3,1.2735,292940
1.25,285.25,1.4289,292970
1.2502,285.19,1.6051,293010
1.2504,285.13,1.8047,293050
1.2507,285.06,2.0304,293100
1.2509,284.99,2.2848,293150
1.2512,284.9,2.5705,293210
1.2515,284.81,2.8893,293270
1.2518,284.72,3.2427,293340
1.2522,284.62,3.631,293400
1.2525,284.52,4.0535,293470
1.2528,284.42,4.5079,293540
1.2531,284.32,4.9903,293600
1.2534,284.22,5.4947,293660
1.2537,284.13,6.0136,293720
1.2539,284.05,6.5376,293760
1.2541,283.98,7.0565,293800
1.2543,283.93,7.5576,293830
1.2544,283.88,8.0341,293860
1.2545,283.85,8.4618,293870
1.2545,283.82,8.8494,293880
1.2546,283.8,9.2403,293890
1.2546,283.79,9.6417,293890
1.2546,283.77,10.054,293880
1.2545,283.77,10.478,293880
1.2545,283.77,10.912,293860
1.2544,283.78,11.356,293850
1.2542,283.8,11.81,293820
1.2541,283.82,12.273,293790
1.2539,283.85,12.746,293760
1.2537,283.89,13.226,293710
1.2535,283.94,13.713,293660
1.2532,284,14.207,293610
1.2528,284.07,14.706,293540
1.2525,284.14,15.209,293470
1.2521,284.23,15.716,293390
1.2516,284.33,16.225,293300
1.2512,284.43,16.736,293200
1.2506,284.55,17.245,293100
1.2501,284.68,17.754,292990
1.2495,284.81,18.259,292870
1.2489,284.96,18.761,292740
1.2482,285.11,19.257,292610
1.2475,285.28,19.747,292470
1.2468,285.45,20.229,292320
1.246,285.62,20.702,292170
1.2452,285.81,21.165,292010
1.2444,286,21.618,291850
1.2436,286.19,22.058,291680
1.2427,286.39,22.486,291510
1.2419,286.59,22.901,291340
1.241,286.8,23.302,291160
1.2401,287,23.689,290980
1.2393,287.21,24.061,290810
1.2384,287.41,24.417,290630
1.2375,287.62,24.759,290450
1.2366,287.82,25.085,290280
1.2358,288.02,25.395,290100
1.2349,288.22,25.69,289930
1.2341,288.41,25.969,289760
1.2333,288.6,26.234,289600
1.2325,288.78,26.483,289440
1.2317,288.96,26.718,289280
1.2309,289.13,26.935,289130
1.2302,289.3,27.156,288980
1.2293,289.5,27.403,288810
1.2283,289.74,27.678,288600
1.2271,290,27.98,288370
1.2258,290.3,28.308,288100
1.2243,290.63,28.66,287800
1.2227,291.01,29.033,287460
1.2208,291.42,29.426,287090
1.2188,291.88,29.834,286670
1.2165,292.38,30.255,286210
1.2139,292.94,30.682,285690
1.2111,293.54,31.111,285130
1.2081,294.19,31.537,284510
1.2047,294.9,31.951,283830
1.2011,295.66,32.347,283090
1.1971,296.47,32.717,282280
1.1928,297.34,33.052,281400
1.1881,298.26,33.344,280450
1.1831,299.23,33.582,279430
1.1777,300.24,33.758,278340
1.172,301.29,33.862,277170
1.1659,302.38,33.887,275920
1.1594,303.5,33.822,274590
1.1525,304.64,33.662,273190
1.1453,305.79,33.399,271710
1.1377,306.95,33.027,270150
1.1298,308.11,32.542,268530
1.1215,309.25,31.941,266830
1.113,310.37,31.222,265060
1.1041,311.46,30.383,263230
1.0949,312.5,29.427,261340
1.0855,313.5,28.354,259390
1.0759,314.43,27.169,257390
1.0661,315.3,25.877,255340
1.0561,316.09,24.482,253250
1.0459,316.8,22.992,251130
1.0356,317.42,21.414,248980
1.0252,317.95,19.758,246800
1.0147,318.38,18.031,244600
1.0042,318.72,16.245,242390
0.99375,318.96,14.409,240170
0.98326,319.1,12.534,237950
0.97279,319.14,10.629,235740
0.96233,319.08,8.6895,233510
0.95186,318.94,6.7142,231290
0.9414,318.69,4.7088,229050
0.93098,318.35,2.6855,226830
0.92058,317.91,0.64801,224600
0.91028,317.41,-1.3858,222390
0.90002,316.78,-3.4236,220180
0.89,316.13,-5.4374,218020
0.88011,315.34,-7.4758,215880
0.87095,314.62,-9.4796,213900
0.86196,313.65,-11.531,211940
0.85293,312.86,-13.329,209990
0.8393,311.38,-14.692,207010
0.82098,309.89,-15.456,203060
0.80842,308.62,-16.836,200340
0.84407,309.99,-23.459,207910
0.96634,312.18,-36.466,233900
1.078,310.03,-42.853,257620
1.1122,307.76,-42.836,264800
1.1187,306.61,-41.38,266090
1.1253,305.53,-40.38,267440
1.1351,304.31,-39.677,269440
1.144,303.16,-38.944,271290
1.1512,302.14,-38.172,272750
1.1574,301.2,-37.413,274020
1.163,300.32,-36.676,275180
1.1681,299.5,-35.953,276220
1.1727,298.75,-35.246,277160
1.1768,298.06,-34.558,278000
1.1806,297.42,-33.891,278750
1.1839,296.83,-33.248,279440
1.1869,296.3,-32.631,280050
1.1896,295.81,-32.042,280600
1.1921,295.37,-31.483,281090
1.1942,294.97,-30.955,281540
1.1962,294.61,-30.46,281930
1.1979,294.28,-29.998,282290
1.1995,293.99,-29.572,282600
1.2008,293.73,-29.18,282870
1.202,293.51,-28.824,283120
1.2031,293.31,-28.501,283330
1.204,293.13,-28.218,283510
1.2048,292.98,-27.967,283670
1.2055,292.84,-27.714,283820
1.2063,292.68,-27.447,283980
1.2071,292.53,-27.166,284150
1.2079,292.36,-26.869,284320
1.2088,292.2,-26.557,284490
1.2096,292.03,-26.23,284670
1.2105,291.85,-25.887,284840
1.2114,291.68,-25.53,285030
1.2123,291.5,-25.158,285210
1.2132,291.33,-24.771,285390
1.2141,291.15,-24.371,285570
1.215,290.97,-23.957,285750
1.2159,290.79,-23.53,285930
1.2168,290.62,-23.09,286110
1.2177,290.45,-22.639,286290
1.2185,290.28,-22.177,286460
1.2193,290.11,-21.705,286630
1.2201,289.96,-21.224,286790
1.2209,289.8,-20.735,286950
1.2217,289.65,-20.239,287100
1.2224,289.51,-19.736,287240
1.2231,289.38,-19.23,287380
1.2237,289.25,-18.719,287510
1.2243,289.13,-18.206,287640
1.2249,289.02,-17.692,287760
1.2255,288.91,-17.177,287870
1.226,288.82,-16.664,287970
1.2264,288.73,-16.152,288060
1.2269,288.65,-15.644,288150
1.2272,288.58,-15.14,288230
1.2276,288.52,-14.641,288300
1.2279,288.46,-14.148,288360
1.2282,288.41,-13.662,288420
1.2284,288.37,-13.183,288470
1.2287,288.34,-12.713,288520
1.2289,288.31,-12.251,288550
1.229,288.29,-11.799,288580
1.2291,288.28,-11.356,288610
1.2292,288.27,-10.923,288630
1.2293,288.27,-10.502,288650
1.2294,288.27,-10.088,288660
1.2294,288.28,-9.6937,288660
1.2294,288.29,-9.2935,288670
1.2294,288.31,-8.8432,288670
1.2294,288.33,-8.3497,288660
1.2293,288.37,-7.8246,288640
1.2292,288.41,-7.2797,288620
1.229,288.47,-6.7269,288590
1.2288,288.53,-6.1775,288550
1.2286,288.6,-5.6415,288500
1.2284,288.67,-5.1274,288450
1.2281,288.75,-4.6418,288400
1.2278,288.83,-4.1895,288340
1.2275,288.91,-3.7734,288280
1.2272,288.99,-3.395,288220
1.2269,289.06,-3.0543,288170
1.2267,289.13,-2.7502,288110
1.2264,289.2,-2.481,288060
1.2262,289.26,-2.2443,288020
1.226,289.31,-2.0376,287970
1.2258,289.36,-1.8579,287930
1.2256,289.41,-1.7026,287900
1.2254,289.45,-1.5688,287870
1.2253,289.48,-1.4541,287840
1.2252,289.52,-1.356,287810
1.225,289.55,-1.2723,287780
